date,load,pv,net_actual,net_fc,eps,Q2_emergency_kwh,emergency
2025-09-14,121237.69566666665,61138.37091666666,60099.32474999999,52720.388902222214,0.13996360803527286,49.2183,False
2025-09-15,120760.02988333337,65692.99925,55067.03063333337,40015.25780777779,0.3761508397086964,28.565199999999997,True
2025-09-16,121843.35746666665,62351.58748333334,59491.76998333332,53570.756477777766,0.11052697208059228,102.2826,False
2025-09-17,120924.79499999994,60964.676600000006,59960.118399999934,49528.39589111111,0.21062104518432445,246.42559999999997,True
2025-09-18,120804.1163666667,61848.065249999985,58956.05111666671,41787.11511444446,0.4108667457708155,77.9757,True
2025-09-19,75287.12646666664,59185.77414999999,16101.35231666665,48630.22987666667,-0.6689024017056465,0.0,False
2025-09-20,75330.72763333339,59685.2939,15645.43373333339,42904.74237222224,-0.635344885709821,0.0,False
2025-09-21,120862.2829833333,62574.795499999986,58287.48748333331,46349.41751777778,0.25756677440394077,347.7248,True
2025-09-22,121218.04173333333,60604.02184999999,60614.01988333334,53548.91163888887,0.13193747600490108,734.6833,False
2025-09-23,121182.28133333329,59065.66574999999,62116.615583333296,51965.59515222221,0.19534117527906342,1666.4896,False
2025-09-24,121014.19341666663,59950.96831666667,61063.22509999996,41631.62037888888,0.46675110274988757,1205.2223999999999,True
2025-09-25,120546.34715000006,60210.898250000006,60335.448900000054,48772.36453444444,0.23708271017677307,28.9383,True
2025-09-26,74194.35371666666,56500.11021666667,17694.243499999997,56634.82027888888,-0.6875730617159621,0.0,False
2025-09-27,75945.77174999997,58144.46949999999,17801.30224999998,40511.58490333334,-0.5605873655035584,0.0,False
2025-09-28,120389.6195833333,56901.9904166667,63487.62916666661,45980.52451222222,0.3807504338013972,1670.3234,True
2025-09-29,121111.41479999997,58351.523199999996,62759.89159999997,52608.343976666656,0.19296459184945694,300.0678,False
2025-09-30,120916.45506666666,55494.28030000001,65422.17476666665,50864.09865222222,0.28621515961550203,3495.8639,True
2025-10-01,117218.45471666665,67556.93318333328,49661.52153333336,47552.2700977778,0.04435648248166664,0.0,False
2025-10-02,117231.70978333328,65500.92666666667,51730.78311666661,54204.09434777777,-0.04562960161721734,0.0,False
2025-10-03,71524.19113333333,63707.03743333335,7817.1536999999735,45431.59106666666,-0.827935726738493,0.0,False
2025-10-04,72397.41483333331,59301.4324,13095.982433333316,54780.09851777777,-0.7609353982982838,0.0,False
2025-10-05,117604.42090000003,62868.45983333334,54735.961066666685,49798.707075555554,0.09914422042363939,49.689499999999995,False
2025-10-06,117896.13613333335,60163.02688333335,57733.10925,41010.264693333316,0.40777216830266333,12.836,True
2025-10-07,117357.17863333323,59585.61563333332,57771.56299999991,46101.15017000001,0.2531479754185035,0.0,True
2025-10-08,117391.06235000005,60912.56668333333,56478.49566666672,43993.77539666665,0.2837837888981454,6.6268,True
2025-10-09,117432.98973333328,61673.00805000001,55759.981683333266,53706.62436444445,0.038232850103463376,13.1208,False
2025-10-10,72371.53011666666,63027.91920000001,9343.61091666665,51236.05125222221,-0.8176360065167708,0.0,False
2025-10-11,71790.96475,57684.65116666667,14106.313583333329,49297.17318333333,-0.7138514711406927,0.0,False
2025-10-12,117709.38418333342,59194.4282,58514.95598333341,43729.661852222205,0.33810675648661265,23.927599999999998,True
2025-10-13,117677.7538333333,60650.35853333333,57027.395299999975,48515.721981111106,0.17544154701444545,12.7592,False
2025-10-14,118032.22918333329,57258.3999,60773.82928333329,51235.429531111105,0.18616804503278908,612.0231,False
2025-10-15,117342.48076666669,55422.45711666667,61920.02365000002,53970.20579,0.14730012131013623,99.4165,False
2025-10-16,117733.27633333336,54766.80338333334,62966.47295000002,49992.46163666665,0.25951935329021003,2960.5525,True
2025-10-17,71943.17253333335,55938.97321666665,16004.199316666694,40313.23377777778,-0.6030038323174949,0.0,False
2025-10-18,71656.70145,55580.10818333332,16076.59326666667,50444.2875611111,-0.6813000233734977,0.0,False
2025-10-19,117991.24738333334,54105.52485000001,63885.722533333326,48603.395982222224,0.31442919249307094,2686.5338,True
2025-10-20,117903.31865000003,53462.53628333332,64440.78236666671,55659.5209188889,0.1577674637296017,1078.3742,False
2025-10-21,117800.84898333332,51338.267633333344,66462.58134999996,54663.15523555556,0.215857025881475,2218.2821,True
2025-10-22,117671.98653333334,52117.089833333346,65554.8967,51892.27695888889,0.2632881141819075,1492.6178,True
2025-10-23,117212.01551666661,53832.51848333335,63379.49703333326,62522.115852222225,0.01371324641567711,15.3022,False
2025-10-24,72135.51853333332,53715.46781666665,18420.050716666672,51341.50129666667,-0.6412249300964132,0.0,False
2025-10-25,72042.78699999997,52644.35426666667,19398.4327333333,53993.70818333332,-0.6407279035648608,0.0,False
2025-10-26,117422.34435000003,52878.03233333333,64544.3120166667,53703.97097555555,0.20185362170043902,0.0,True
2025-10-27,117790.56431666663,54237.98265,63552.58166666663,50173.71644888888,0.2666508715057329,657.0615,True
2025-10-28,117514.1448,51541.72309999997,65972.42170000004,50082.55635777778,0.31727344803865176,931.0577999999999,True
2025-10-29,117721.61451666661,48409.357716666666,69312.25679999994,58281.56468888889,0.18926554511694516,3803.9997,False
2025-10-30,116916.07056666663,52128.25291666666,64787.817649999975,49626.29024444443,0.30551401950204904,42.4147,True
2025-10-31,71748.98903333336,47844.696966666655,23904.292066666705,58814.36439777777,-0.5935637099638553,0.0,False
2025-11-01,71974.20948333332,49430.17105,22544.038433333328,51438.320444444435,-0.5617267780412495,0.0,False
2025-11-02,117843.23631666665,49046.85238333332,68796.38393333333,52213.61517444445,0.317594725120761,628.3904,True
2025-11-03,117808.91503333334,48303.98474999999,69504.93028333335,60303.28619888889,0.15258943026912525,558.5183999999999,False
2025-11-04,117396.61073333328,49816.53870000002,67580.07203333326,54511.31550888888,0.23974392110044235,319.3487,True
2025-11-05,117764.40761666671,48086.387549999985,69678.02006666672,62657.1453811111,0.11205225904964652,501.83,False
2025-11-06,117713.09413333327,46343.50958333334,71369.58454999994,57813.530256666665,0.23447892272190182,2003.6513,True
2025-11-07,72212.37866666667,48893.91688333333,23318.46178333334,56030.17206333332,-0.5838231273504662,0.0,False
2025-11-08,72034.86681666666,48243.65971666667,23791.207099999992,57191.10387333334,-0.5840051076353995,0.0,False
2025-11-09,117877.67016666659,46530.852983333345,71346.81718333325,56614.702758888874,0.26021711157233507,2158.0588,True
2025-11-10,118420.10276666662,44561.65966666666,73858.44309999996,60349.502936666664,0.22384509409315523,2815.5094,True
2025-11-11,117957.86745000003,46398.84778333333,71559.0196666667,62791.86786444443,0.13962240813012394,24.6733,False
2025-11-12,117416.71383333333,46460.726083333306,70955.98775000003,59368.73130666666,0.19517439885113744,22.427300000000002,False
2025-11-13,117780.10726666663,45384.23595,72395.87131666663,57332.982408888885,0.26272641462032853,246.05630000000002,True
2025-11-14,71737.89309999999,44139.437799999985,27598.4553,59419.21832555556,-0.5355298154750345,0.0,False
2025-11-15,72466.97681666666,44255.089900000006,28211.886916666655,62480.68632777776,-0.5484702781806005,0.0,False
2025-11-16,118360.27023333324,43925.72584999999,74434.54438333325,56765.97877999999,0.3112527253658193,1631.0917,True
2025-11-17,117269.71064999995,44573.95631666666,72695.75433333329,56694.423030000005,0.28223818936945766,3.9786,True
2025-11-18,117783.68649999995,42893.13466666667,74890.55183333327,60575.840985555544,0.23631055904269008,927.1684,True
2025-11-19,118179.70134999994,42811.389749999995,75368.31159999996,59789.15808333333,0.2605682036022754,1473.4778999999999,True
2025-11-20,117846.45723333336,43053.38119999998,74793.07603333337,59689.71602444444,0.2530311922191711,488.5063,True
2025-11-21,71999.17709999997,43134.79303333334,28864.38406666663,59853.26449888889,-0.5177475396149451,0.0,False
2025-11-22,72549.91013333337,42330.08065,30219.829483333364,63780.12663000001,-0.5261873708930679,0.0,False
2025-11-23,117782.69220000003,42550.59591666668,75232.09628333335,57124.59952777777,0.316982471741452,625.5735,True
2025-11-24,117975.6878166666,43813.74411666667,74161.94369999993,59195.98545333333,0.25282049335026097,123.17490000000001,True
2025-11-25,117682.39221666665,41513.73174999999,76168.66046666665,70181.16176333334,0.0853148986550623,1015.7959,False
2025-11-26,117686.4367333333,40928.769850000004,76757.6668833333,65321.48916,0.17507527569252523,1368.6832,False
2025-11-27,117198.14165000002,41417.248916666664,75780.89273333336,62945.93147888888,0.2039045408160991,406.2806,True
2025-11-28,72239.02128333332,41317.78273333334,30921.23854999998,63316.73729999998,-0.5116419470022188,0.0,False
2025-11-29,72156.19988333335,37226.749783333325,34929.450100000024,70556.95560111111,-0.5049467511400114,0.0,False
2025-11-30,118008.83443333332,37764.00631666666,80244.82811666667,62919.64851999997,0.2753540428815273,3603.3406999999997,True
2025-12-01,125291.39163333336,38992.4639,86298.92773333336,69153.18016111109,0.24793867082145182,6668.0463,True
2025-12-02,125400.62360000002,36762.813650000004,88637.80995000002,72828.85622111111,0.21706991636518827,2681.2466,True
2025-12-03,124622.93113333329,37460.18256666667,87162.74856666662,63729.57368444445,0.36769702867072374,1301.8745,True
2025-12-04,125336.25094999997,38565.04220000001,86771.20874999996,71529.73492666666,0.21307885229770654,931.0285,True
2025-12-05,78868.07108333331,37556.4434,41311.62768333332,70381.75393333334,-0.41303497888864327,0.0,False
2025-12-06,79470.82115000002,35806.19033333332,43664.6308166667,70372.81775666666,-0.37952419401978255,0.0,False
2025-12-07,125067.46291666671,37414.78166666667,87652.68125000005,72295.76036,0.21241800091083587,856.2184,True
2025-12-08,124410.35393333327,36563.14281666665,87847.21111666661,75429.65834555554,0.16462427436996,621.43,False
2025-12-09,124694.68108333329,37306.226816666654,87388.45426666664,74950.20576111111,0.16595349377958982,324.6997,False
2025-12-10,124378.76451666663,35991.14605,88387.61846666664,71636.29444555554,0.23383850533813286,124.02040000000001,True
2025-12-11,123787.79896666657,37826.544266666686,85961.25469999987,75365.04246555554,0.14059850413123795,18.8883,False
2025-12-12,78661.70368333337,34947.2902,43714.41348333337,75115.35304777777,-0.4180362374716067,0.0,False
2025-12-13,78840.15755000002,35041.62416666666,43798.53338333336,73465.82298333332,-0.4038243688732701,0.0,False
2025-12-14,124522.58585000002,35743.86404999999,88778.72180000003,69199.94803444445,0.28293046919356357,871.4647,True
2025-12-15,124305.22548333334,34835.667516666676,89469.55796666667,72625.17173222221,0.2319359229407643,935.4239,True
2025-12-16,124646.94338333338,35228.85205,89418.09133333337,77951.12343555555,0.14710458800838064,389.191,False
2025-12-17,124466.55465000003,36274.70758333334,88191.8470666667,78712.02931888888,0.12043670871922126,0.0,False
2025-12-18,124315.3592666666,36949.09229999999,87366.2669666666,74266.14105555555,0.17639432620191445,223.7498,False
2025-12-19,78593.32543333336,35684.93413333334,42908.39130000002,74348.76256444445,-0.4228768600848247,0.0,False
2025-12-20,78668.52011666667,35812.167866666656,42856.35225000001,73913.18892999999,-0.4201799046907931,0.0,False
2025-12-21,124376.4409666666,35338.65910000001,89037.7818666666,73793.78303222221,0.20657565187826268,148.5132,True
2025-12-22,124718.45381666663,35781.02673333332,88937.42708333331,74851.44571999999,0.1881858289821864,117.6587,False
2025-12-23,123956.6545666666,36698.56203333335,87258.09253333326,77121.68864666666,0.1314338944665303,9.4373,False
2025-12-24,123954.37128333331,36099.81196666665,87854.55931666665,76040.16652222222,0.15537042243314594,2.8921,False
2025-12-25,123789.8579,35977.40936666666,87812.44853333334,72758.71853555554,0.20689932836600722,13.782,True
2025-12-26,78270.30764999996,35262.68521666668,43007.62243333328,74655.90019444443,-0.4239219898049837,0.0,False
2025-12-27,78409.18393333335,35070.37486666667,43338.809066666676,73258.86887333333,-0.40841553066290565,0.0,False
2025-12-28,123511.26974999999,36702.01499999999,86809.25475,72188.97732333333,0.20252783691868453,21.522,True
2025-12-29,123677.30638333333,36153.54011666667,87523.76626666666,74124.95497,0.18075979003413148,0.0,False
2025-12-30,123526.50904999998,37302.10645000001,86224.40259999997,75119.68160555554,0.14782705087534842,0.0,False
2025-12-31,123791.70508333329,35145.28215000001,88646.42293333329,77085.65807666667,0.14997296702284996,491.8734,False
